,10,20,30,40,50,60,70,80,90,100
0,0.2557573250734339,0.24914357664534878,0.24004930853999035,0.23651516743995876,0.23721761929340912,0.23122709318348328,0.23019797305993453,0.22986892015264823,0.22950283709093955,0.23421230748530136
1,0.2525308380489204,0.2444170278713807,0.24161676717988984,0.24110024954901768,0.2337794530590147,0.2339048395725446,0.23515235838139825,0.23280616261610806,0.23202747435398358,0.22913879789741395
2,0.25501588699989863,0.24642390451667504,0.23979977390832166,0.23850182456792007,0.23565717045954612,0.23329954644360062,0.2315692902008812,0.2329342485029922,0.2376043273084381,0.23934468179176258
3,0.2522393847990661,0.24650889958417074,0.23874725210587514,0.23963020222421014,0.23376413039567337,0.23529244784756206,0.2291074723747739,0.23355705916350136,0.2378686699735347,0.2300299095175747
4,0.2550164929033373,0.2462455331261448,0.24248417591421276,0.2354293630755807,0.23283319521640547,0.2326966897073835,0.23321518541856354,0.23252426747993662,0.23349049205267827,0.23175855890133085
5,0.2553636174106,0.24595882251512463,0.2403255897576215,0.23975218372865756,0.23841788788547316,0.234375774964677,0.23347844152710445,0.23321594379921573,0.23210357415225333,0.22721998312346903
6,0.25920399770516483,0.24454487743915343,0.23895782276653066,0.2368605954685373,0.2335926469910014,0.23270239402994605,0.23324991319821833,0.23164649747183877,0.23022739667323897,0.23206089337198327
7,0.25576169730218246,0.24342951271623411,0.24031306984752118,0.2363160776131715,0.24056662673926546,0.2362092703442725,0.2323539591790804,0.23237988190964604,0.23053656516115897,0.23070441261441987
8,0.25642300738130647,0.24517853234428244,0.24007123271669478,0.239862611143793,0.23494964541775074,0.23454283829806838,0.23413777899028226,0.23179217086271336,0.2334790707753024,0.22850867612337059
9,0.25268884447567563,0.24345098810247598,0.2395568253936831,0.23814449239966723,0.24211898890737787,0.23473266947716498,0.2344677614389658,0.23164754652417233,0.23027266896628276,0.2310548602428907
